Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
3D6624,815E,-39,-52,175,-11,0,99,29.73,27.03
3D6624,815E,-39,-50,194,-10,0,99,29.41,27.13
3D6624,815E,-39,-49,200,-10,0,99,29.71,27.37
3D6624,815E,-39,-49,197,-10,0,99,30.12,27.2
3D6624,815E,-39,-49,189,-11,0,99,30.36,26.93
3D6624,815E,-39,-49,177,-11,0,99,30.34,26.81
3D6624,815E,-39,-50,157,-12,0,99,30.14,26.81
3D6624,815E,-39,-50,177,-11,0,99,30.22,26.89
3D6624,815E,-39,-50,192,-11,0,99,29.99,26.9
3D6624,815E,-39,-50,177,-11,0,99,30.07,26.99
3D6624,815E,-39,-51,125,-12,0,99,29.61,26.87
3D6624,815E,-39,-50,147,-11,0,99,29.18,27.03
3D6624,815E,-39,-50,197,-11,0,99,28.98,27.33
3D6624,815E,-39,-49,192,-10,0,99,28.69,27.62
3D6624,815E,-39,-50,162,-11,0,99,28.86,27.9
3D6624,815E,-39,-50,134,-12,0,99,29.26,27.86
3D6624,815E,-39,-50,159,-12,0,99,29.41,27.58
3D6624,815E,-39,-50,169,-11,0,99,29.71,27.31
3D6624,815E,-39,-50,179,-11,0,99,29.68,27.1
3D6624,815E,-39,-50,179,-11,0,99,29.36,27.05
3D6624,815E,-39,-50,172,-11,0,99,29.38,27.14
3D6624,815E,-39,-50,164,-11,0,99,29.19,27.33
3D6624,815E,-39,-50,142,-11,0,99,28.96,27.47
3D6624,815E,-39,-50,179,-11,0,99,29.3,27.58
3D6624,815E,-39,-50,179,-11,0,99,28.89,27.41
3D6624,815E,-39,-51,200,-10,0,99,28.66,27.7
3D6624,815E,-39,-49,202,-10,0,99,28.5,27.99
3D6624,815E,-39,-49,202,-10,0,99,28.13,28.35
3D6624,815E,-41,-50,175,-11,0,99,28.15,28.7
3D6624,815E,-38,-49,192,-10,0,99,28.57,28.86
3D6624,815E,-35,-49,192,-11,0,99,28.35,28.71
3D6624,815E,-38,-50,194,-11,0,99,28.2,28.77
3D6624,815E,-38,-50,194,-11,0,99,28.04,28.93
3D6624,815E,-38,-49,197,-10,0,99,28.07,29.22
3D6624,815E,-38,-49,197,-10,0,99,27.82,29.3
3D6624,815E,-38,-49,197,-10,0,99,27.96,29.54
3D6624,815E,-35,-49,187,-11,0,99,28.15,29.43
3D6624,815E,-38,-50,197,-11,0,99,28.28,29.41
3D6624,815E,-38,-49,200,-10,0,99,28.06,29.2
3D6624,815E,-38,-49,207,-10,0,99,27.92,29.16
3D6624,815E,-38,-49,202,-10,0,99,28.06,29.14
3D6624,815E,-38,-49,197,-10,0,99,28.57,28.99
3D6624,815E,-38,-50,179,-11,0,99,28.86,28.6
3D6624,815E,-38,-50,175,-11,0,99,28.97,28.27
3D6624,815E,-38,-50,167,-11,0,99,28.91,27.97
3D6624,815E,-38,-50,162,-11,0,99,29.23,27.88
3D6624,815E,-38,-50,162,-11,0,99,29.49,27.63
3D6624,815E,-38,-50,150,-11,0,99,29.44,27.5
3D6624,815E,-38,-50,182,-11,0,99,29.55,27.35
3D6624,815E,-38,-50,175,-11,0,99,29.81,27.24
3D6624,815E,-38,-49,182,-10,0,99,30.13,27.0
3D6624,815E,-38,-49,182,-10,0,99,30.43,26.67
3D6624,815E,-38,-50,189,-11,0,99,30.73,26.41
3D6624,815E,-40,-50,179,-11,0,99,31.11,26.11
3D6624,815E,-40,-51,147,-11,0,99,31.41,25.75
3D6624,815E,-40,-51,154,-11,0,99,31.5,25.46
3D6624,815E,-40,-51,162,-11,0,99,31.55,25.37
3D6624,815E,-40,-50,162,-11,0,99,31.56,25.27
3D6624,815E,-38,-50,157,-11,0,99,31.4,25.28
3D6624,815E,-38,-50,169,-11,0,99,31.41,25.35
3D6624,815E,-38,-50,164,-11,0,99,31.64,25.37
3D6624,815E,-38,-50,157,-11,0,99,31.92,25.14
3D6624,815E,-38,-50,157,-11,0,99,32.18,24.9
3D6624,815E,-38,-50,154,-11,0,99,32.11,24.75
3D6624,815E,-38,-50,142,-11,0,99,32.29,24.72
3D6624,815E,-38,-50,150,-11,0,99,32.58,24.5
3D6624,815E,-38,-49,167,-11,0,99,32.69,24.28
3D6624,815E,-38,-49,179,-10,0,99,32.56,24.26
3D6624,815E,-38,-50,157,-11,0,99,32.37,24.31
3D6624,815E,-38,-50,139,-12,0,99,32.06,24.35
3D6624,815E,-38,-50,172,-11,0,99,31.69,24.6
3D6624,815E,-38,-50,187,-11,0,99,31.29,25.0
3D6624,815E,-38,-50,175,-10,0,99,30.76,25.34
3D6624,815E,-38,-50,154,-11,0,99,30.69,25.77
3D6624,815E,-38,-50,179,-11,0,99,30.55,26.02
3D6624,815E,-38,-50,192,-11,0,99,30.43,26.25
3D6624,815E,-38,-50,177,-12,0,99,30.41,26.26
3D6624,815E,-38,-50,177,-12,0,99,30.58,26.25
3D6624,815E,-38,-50,177,-12,0,99,30.28,26.33
3D6624,815E,-38,-50,187,-11,0,99,30.37,26.39
3D6624,815E,-38,-50,182,-11,0,99,30.62,26.31
3D6624,815E,-38,-50,167,-11,0,99,30.83,26.13
3D6624,815E,-38,-50,159,-11,0,99,30.86,25.94
3D6624,815E,-38,-50,179,-11,0,99,30.89,25.91
3D6624,815E,-38,-50,192,-11,0,99,30.86,25.95
3D6624,815E,-38,-50,182,-11,0,99,30.79,26.04
3D6624,815E,-38,-50,157,-11,0,99,30.43,26.17
3D6624,815E,-38,-50,147,-11,0,99,30.1,26.64
3D6624,815E,-42,-50,169,-12,0,99,29.97,27.02
3D6624,815E,-38,-50,167,-10,0,99,29.91,27.16
3D6624,815E,-41,-51,169,-10,0,99,29.43,27.19
3D6624,815E,-38,-51,152,-11,0,99,29.25,27.52
3D6624,815E,-38,-50,192,-11,0,99,29.42,27.72
3D6624,815E,-38,-50,177,-11,0,99,29.4,27.68
3D6624,815E,-38,-51,132,-11,0,99,29.69,27.68
3D6624,815E,-40,-51,177,-11,0,99,29.77,27.56
3D6624,815E,-38,-51,192,-11,0,99,29.56,27.56
3D6624,815E,-38,-51,179,-11,0,99,29.31,27.63
3D6624,815E,-38,-51,179,-11,0,99,29.04,27.89
3D6624,815E,-38,-50,157,-11,0,99,29.11,28.09
3D6624,815E,-40,-50,150,-11,0,99,29.31,28.21
