Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
3D6624,815E,-37,-46,182,-11,0,99,21.4,46.0
3D6624,815E,-35,-46,192,-10,0,99,21.46,46.07
3D6624,815E,-36,-45,200,-10,0,99,21.6,45.93
3D6624,815E,-36,-45,204,-10,0,99,21.71,45.81
3D6624,815E,-34,-46,202,-10,0,99,21.86,45.69
3D6624,815E,-34,-46,189,-11,0,99,21.84,45.56
3D6624,815E,-34,-46,179,-11,0,99,21.87,45.48
3D6624,815E,-36,-47,152,-11,0,99,21.94,45.35
3D6624,815E,-36,-47,157,-11,0,99,21.96,45.22
3D6624,815E,-36,-47,157,-11,0,99,22.01,45.04
3D6624,815E,-36,-48,137,-11,0,99,21.88,45.05
3D6624,815E,-39,-49,142,-12,0,99,21.69,45.22
3D6624,815E,-33,-46,192,-12,0,99,21.74,45.38
3D6624,815E,-62,-46,177,-12,0,99,21.87,45.38
3D6624,815E,-50,-48,114,-13,0,99,21.86,45.17
3D6624,815E,-58,-48,90,-16,0,99,21.94,45.11
3D6624,815E,-56,-48,60,-20,0,99,22.09,45.0
3D6624,815E,-58,-48,55,-20,0,99,22.29,44.79
3D6624,815E,5,-66,45,-20,0,99,24.47,40.37
3D6624,815E,-39,-49,194,-10,0,99,24.61,40.22
3D6624,815E,-37,-48,187,-10,0,99,24.37,40.09
3D6624,815E,-37,-47,189,-10,0,99,24.38,40.06
3D6624,815E,-37,-47,200,-10,0,99,24.37,40.06
3D6624,815E,-35,-47,202,-10,0,99,24.35,40.13
3D6624,815E,-35,-46,202,-10,0,99,24.39,40.08
3D6624,815E,-36,-47,192,-11,0,99,24.34,40.13
3D6624,815E,-33,-46,189,-10,0,99,24.35,40.11
3D6624,815E,-35,-46,192,-10,0,99,24.33,39.99
3D6624,815E,-37,-48,175,-11,0,99,24.31,40.07
3D6624,815E,-34,-47,192,-10,0,99,24.15,40.08
3D6624,815E,-36,-45,194,-10,0,99,24.23,40.15
3D6624,815E,-36,-47,192,-10,0,99,24.2,40.32
3D6624,815E,-36,-47,187,-10,0,99,24.1,40.46
3D6624,815E,-36,-47,187,-10,0,99,23.96,40.54
3D6624,815E,-36,-47,169,-10,0,99,23.82,40.59
3D6624,815E,-36,-47,164,-10,0,99,23.66,40.82
3D6624,815E,-38,-48,179,-10,0,99,23.56,41.07
3D6624,815E,-36,-48,194,-10,0,99,23.33,41.21
3D6624,815E,-36,-48,184,-11,0,99,23.34,41.46
3D6624,815E,-36,-48,182,-11,0,99,23.27,41.61
3D6624,815E,-36,-48,154,-11,0,99,23.21,41.68
3D6624,815E,-36,-47,169,-11,0,99,23.1,41.85
3D6624,815E,-34,-46,177,-11,0,99,23.1,42.02
3D6624,815E,-34,-46,172,-11,0,99,23.02,42.15
3D6624,815E,-34,-46,162,-11,0,99,22.95,42.24
3D6624,815E,-34,-46,139,-11,0,99,22.93,42.38
3D6624,815E,-37,-47,157,-11,0,99,22.95,42.49
3D6624,815E,-34,-47,147,-11,0,99,23.02,42.55
3D6624,815E,-34,-46,159,-11,0,99,22.91,42.59
3D6624,815E,-34,-46,152,-12,0,99,22.86,42.71
3D6624,815E,-34,-46,184,-11,0,99,22.82,42.81
3D6624,815E,-34,-47,172,-11,0,99,22.76,43.05
3D6624,815E,-36,-46,172,-11,0,99,22.69,43.25
3D6624,815E,-33,-47,142,-11,0,99,22.59,43.33
3D6624,815E,-33,-46,162,-11,0,99,22.58,43.38
3D6624,815E,-33,-46,164,-11,0,99,22.51,43.42
3D6624,815E,-36,-46,164,-11,0,99,22.49,43.58
3D6624,815E,-34,-46,157,-11,0,99,22.38,43.72
3D6624,815E,-34,-45,162,-11,0,99,22.43,43.91
3D6624,815E,-34,-45,157,-11,0,99,22.37,44.05
3D6624,815E,-34,-46,147,-11,0,99,22.32,44.24
3D6624,815E,-34,-46,154,-11,0,99,22.18,44.53
3D6624,815E,-34,-46,159,-11,0,99,22.08,44.82
3D6624,815E,-34,-46,167,-10,0,99,22.05,45.06
3D6624,815E,-36,-47,157,-11,0,99,21.95,45.26
3D6624,815E,-34,-46,152,-11,0,99,21.91,45.36
3D6624,815E,-37,-46,164,-11,0,99,21.87,45.43
3D6624,815E,-35,-45,162,-11,0,99,21.8,45.6
3D6624,815E,-35,-47,152,-11,0,99,21.74,45.74
3D6624,815E,-37,-47,179,-11,0,99,21.77,45.76
3D6624,815E,-35,-48,179,-11,0,99,21.77,45.69
3D6624,815E,-35,-47,154,-11,0,99,21.68,45.64
3D6624,815E,-35,-47,154,-11,0,99,21.46,45.66
3D6624,815E,-35,-46,159,-11,0,99,21.38,45.84
3D6624,815E,-35,-47,150,-11,0,99,21.32,45.94
3D6624,815E,-33,-47,154,-11,0,99,21.29,46.09
3D6624,815E,-36,-47,164,-11,0,99,21.2,46.11
3D6624,815E,-34,-47,169,-11,0,99,21.1,46.09
3D6624,815E,-34,-46,175,-10,0,99,21.1,46.19
3D6624,815E,-34,-46,175,-10,0,99,21.02,46.24
3D6624,815E,-34,-45,162,-11,0,99,21.09,46.35
3D6624,815E,-37,-46,179,-10,0,99,21.06,46.33
3D6624,815E,-35,-46,192,-10,0,99,21.11,46.33
3D6624,815E,-35,-46,182,-10,0,99,21.1,46.35
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
3D6624,815E,-35,-46,182,-10,0,99,21.0,46.36
