Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
3D6624,815E,-48,-59,200,-10,0,99,31.67,32.07
3D6624,815E,-48,-59,202,-10,0,99,31.64,32.09
3D6624,815E,-48,-59,204,-10,0,99,31.69,32.04
3D6624,815E,-48,-59,175,-9,0,99,31.63,32.06
3D6624,815E,-45,-58,202,-10,0,99,31.73,32.25
3D6624,815E,-45,-57,200,-10,0,99,31.78,32.01
3D6624,815E,-45,-56,197,-10,0,99,31.83,31.82
3D6624,815E,-45,-55,200,-10,0,99,32.01,31.69
3D6624,815E,-45,-55,194,-10,0,99,32.24,31.66
3D6624,815E,-45,-55,177,-10,0,99,31.96,31.39
3D6624,815E,-45,-55,164,-11,0,99,31.67,31.58
3D6624,815E,-45,-56,150,-11,0,99,31.41,31.87
3D6624,815E,-45,-56,152,-11,0,99,31.07,32.18
3D6624,815E,-45,-56,182,-11,0,99,30.87,32.64
3D6624,815E,-45,-56,179,-11,0,99,31.03,32.89
3D6624,815E,-45,-57,177,-11,0,99,30.95,32.83
3D6624,815E,-45,-58,139,-12,0,99,30.54,32.98
3D6624,815E,-47,-58,154,-11,0,99,30.32,33.38
3D6624,815E,-47,-58,157,-12,0,99,30.31,33.68
3D6624,815E,-47,-57,164,-11,0,99,30.32,33.8
3D6624,815E,-45,-57,162,-11,0,99,30.32,33.94
3D6624,815E,-48,-57,152,-11,0,99,30.24,34.0
3D6624,815E,-44,-57,142,-11,0,99,30.37,34.15
3D6624,815E,-44,-57,142,-11,0,99,30.4,34.09
3D6624,815E,-44,-56,147,-12,0,99,30.58,34.09
3D6624,815E,-47,-57,179,-12,0,99,30.72,33.93
3D6624,815E,-47,-57,192,-12,0,99,30.77,33.71
3D6624,815E,-44,-57,189,-11,0,99,30.9,33.59
3D6624,815E,-44,-56,169,-11,0,99,30.95,33.33
3D6624,815E,-44,-56,164,-11,0,99,31.06,33.11
3D6624,815E,-44,-56,162,-11,0,99,31.27,32.9
3D6624,815E,-44,-57,159,-11,0,99,31.28,32.56
3D6624,815E,-46,-57,164,-11,0,99,31.51,32.38
3D6624,815E,-46,-57,192,-11,0,99,31.56,32.1
3D6624,815E,-46,-57,189,-11,0,99,31.64,31.99
3D6624,815E,-46,-57,179,-11,0,99,31.82,31.89
