Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
3D6624,815E,-65,-77,139,-10,0,99,37.0,26.29
3D6624,815E,-68,-79,122,-11,0,99,37.0,26.27
3D6624,815E,-66,-78,132,-11,0,99,36.99,26.26
3D6624,815E,-70,-77,137,-8,0,99,36.88,26.29
3D6624,815E,-70,-76,127,-6,0,99,36.94,26.21
3D6624,815E,-70,-76,119,-6,0,99,37.06,26.0
3D6624,815E,-70,-77,117,-7,0,99,36.99,25.99
3D6624,815E,-70,-78,122,-8,0,99,37.2,25.77
3D6624,815E,-70,-82,119,-12,0,99,37.27,25.65
3D6624,815E,-70,-82,117,-12,0,99,37.38,25.64
3D6624,815E,-70,-83,112,-12,0,99,37.51,25.56
3D6624,815E,-70,-83,112,-12,0,99,37.58,25.44
3D6624,815E,-70,-83,112,-12,0,99,37.64,25.4
3D6624,815E,-70,-81,114,-12,0,99,37.77,25.29
3D6624,815E,-70,-81,114,-12,0,99,37.85,25.19
3D6624,815E,-68,-81,114,-11,0,99,37.91,25.08
3D6624,815E,-70,-81,119,-11,0,99,37.98,24.98
3D6624,815E,-70,-81,125,-11,0,99,38.04,24.96
3D6624,815E,-70,-81,125,-11,0,99,37.82,25.08
3D6624,815E,-70,-81,125,-11,0,99,37.72,25.32
3D6624,815E,-68,-78,125,-8,0,99,37.56,25.6
3D6624,815E,-68,-77,127,-8,0,99,37.32,25.71
3D6624,815E,-68,-77,125,-8,0,99,37.2,25.83
3D6624,815E,-70,-78,122,-9,0,99,37.13,25.79
3D6624,815E,-70,-78,122,-9,0,99,37.05,25.92
3D6624,815E,-70,-81,125,-12,0,99,36.76,26.12
3D6624,815E,-68,-79,134,-10,0,99,36.68,26.41
3D6624,815E,-71,-78,132,-7,0,99,36.82,26.34
3D6624,815E,-71,-77,127,-7,0,99,36.77,26.2
3D6624,815E,-71,-78,122,-6,0,99,36.63,26.21
3D6624,815E,-71,-78,122,-6,0,99,36.62,26.27
3D6624,815E,-71,-78,122,-6,0,99,36.23,26.63
3D6624,815E,-71,-82,125,-11,0,99,36.12,26.83
3D6624,815E,-69,-81,127,-11,0,99,36.08,27.11
3D6624,815E,-69,-81,127,-11,0,99,35.95,27.21
3D6624,815E,-73,-79,125,-7,0,99,35.73,27.47
3D6624,815E,-71,-79,117,-7,0,99,35.65,27.57
3D6624,815E,-71,-81,112,-10,0,99,35.68,27.72
3D6624,815E,-71,-83,117,-12,0,99,35.66,27.84
3D6624,815E,-71,-83,119,-12,0,99,35.64,27.68
3D6624,815E,-71,-83,119,-12,0,99,35.76,27.69
3D6624,815E,-71,-83,119,-12,0,99,35.8,27.52
3D6624,815E,-69,-81,127,-11,0,99,35.84,27.45
3D6624,815E,-67,-80,127,-11,0,99,35.77,27.56
3D6624,815E,-67,-78,134,-10,0,99,35.77,27.69
3D6624,815E,-65,-77,142,-10,0,99,35.93,27.64
3D6624,815E,-69,-77,142,-8,0,99,35.87,27.5
3D6624,815E,-71,-77,125,-7,0,99,35.89,27.5
3D6624,815E,-69,-78,119,-7,0,99,36.1,27.28
3D6624,815E,-69,-79,125,-8,0,99,36.22,27.07
3D6624,815E,-69,-78,132,-8,0,99,36.43,26.88
3D6624,815E,-69,-79,129,-9,0,99,36.57,26.81
3D6624,815E,-69,-79,125,-10,0,99,36.56,26.78
3D6624,815E,-69,-80,117,-8,0,99,36.63,26.7
