Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
3D6624,815E,-53,-65,192,-11,0,99,19.54,47.38
3D6624,815E,-59,-66,184,-11,0,99,19.44,47.35
3D6624,815E,-55,-66,184,-11,0,99,19.4,47.37
3D6624,815E,-52,-65,167,-11,0,99,19.36,47.42
3D6624,815E,-54,-66,162,-11,0,99,19.4,47.5
3D6624,815E,-56,-67,152,-11,0,99,19.37,47.48
3D6624,815E,-56,-66,154,-10,0,99,19.39,47.43
3D6624,815E,-56,-66,162,-10,0,99,19.37,47.43
3D6624,815E,-56,-68,150,-11,0,99,19.35,47.5
3D6624,815E,-56,-69,189,-11,0,99,19.38,47.53
3D6624,815E,-56,-69,177,-11,0,99,19.4,47.54
3D6624,815E,-54,-67,139,-12,0,99,19.38,47.54
3D6624,815E,-54,-67,154,-12,0,99,19.38,47.48
3D6624,815E,-54,-65,159,-11,0,99,19.42,47.49
3D6624,815E,-54,-66,150,-11,0,99,19.41,47.46
3D6624,815E,-52,-65,159,-11,0,99,19.45,47.45
3D6624,815E,-59,-66,164,-11,0,99,19.45,47.47
3D6624,815E,-55,-65,159,-11,0,99,19.43,47.45
3D6624,815E,-50,-65,139,-12,0,99,19.37,47.5
3D6624,815E,-50,-64,192,-11,0,99,19.23,47.52
3D6624,815E,-54,-63,177,-11,0,99,19.14,47.6
3D6624,815E,-56,-64,179,-10,0,99,19.13,47.78
3D6624,815E,-52,-65,159,-11,0,99,19.13,47.87
3D6624,815E,-57,-66,162,-11,0,99,19.11,47.93
3D6624,815E,-55,-65,152,-11,0,99,19.06,48.0
3D6624,815E,-61,-67,182,-10,0,99,19.01,48.09
3D6624,815E,-52,-66,194,-10,0,99,18.94,48.2
3D6624,815E,-54,-66,189,-10,0,99,18.92,48.34
3D6624,815E,-54,-65,164,-11,0,99,18.9,48.45
3D6624,815E,-54,-66,157,-11,0,99,18.94,48.45
3D6624,815E,-52,-65,175,-11,0,99,18.96,48.52
3D6624,815E,-52,-65,175,-11,0,99,19.01,48.48
3D6624,815E,-50,-62,175,-11,0,99,19.01,48.46
3D6624,815E,-52,-62,175,-10,0,99,19.05,48.42
3D6624,815E,-54,-62,197,-10,0,99,19.07,48.38
3D6624,815E,-56,-63,200,-10,0,99,19.1,48.32
3D6624,815E,-56,-64,202,-10,0,99,19.05,48.29
3D6624,815E,-56,-66,175,-10,0,99,19.09,48.28
3D6624,815E,-54,-66,194,-10,0,99,19.09,48.28
3D6624,815E,-56,-65,175,-10,0,99,19.05,48.38
3D6624,815E,-53,-64,197,-10,0,99,18.98,48.39
3D6624,815E,-53,-64,202,-10,0,99,18.99,48.42
3D6624,815E,-53,-64,207,-10,0,99,18.88,48.48
3D6624,815E,-55,-65,175,-10,0,99,18.91,48.5
3D6624,815E,-52,-66,204,-10,0,99,18.91,48.52
3D6624,815E,-54,-64,175,-10,0,99,18.9,48.54
3D6624,815E,-54,-64,200,-10,0,99,18.91,48.59
3D6624,815E,-54,-64,204,-10,0,99,18.89,48.6
3D6624,815E,-54,-64,209,-10,0,99,18.9,48.62
3D6624,815E,-58,-65,202,-10,0,99,18.93,48.63
3D6624,815E,-54,-66,179,-11,0,99,18.97,48.61
3D6624,815E,-52,-67,167,-11,0,99,19.01,48.55
3D6624,815E,-52,-65,147,-11,0,99,19.09,48.49
3D6624,815E,-52,-63,175,-11,0,99,18.98,48.4
3D6624,815E,-52,-62,182,-10,0,99,18.93,48.42
3D6624,815E,-52,-62,179,-10,0,99,18.95,48.44
3D6624,815E,-56,-64,177,-11,0,99,18.91,48.48
3D6624,815E,-56,-65,192,-11,0,99,18.91,48.53
3D6624,815E,-56,-66,182,-10,0,99,18.95,48.52
3D6624,815E,-53,-67,147,-11,0,99,18.99,48.53
3D6624,815E,-53,-66,179,-10,0,99,19.05,48.47
3D6624,815E,-54,-66,177,-11,0,99,19.11,48.44
3D6624,815E,-54,-66,179,-11,0,99,19.15,48.35
3D6624,815E,-57,-66,167,-11,0,99,19.18,48.31
3D6624,815E,-55,-67,169,-11,0,99,19.17,48.23
3D6624,815E,-55,-66,164,-10,0,99,19.12,48.19
3D6624,815E,-53,-66,169,-10,0,99,19.05,48.16
3D6624,815E,-55,-65,159,-11,0,99,19.03,48.25
3D6624,815E,-55,-66,182,-11,0,99,18.93,48.29
3D6624,815E,-55,-66,192,-11,0,99,18.92,48.42
3D6624,815E,-55,-66,177,-11,0,99,18.86,48.5
3D6624,815E,-55,-66,177,-11,0,99,18.83,48.6
3D6624,815E,-55,-67,177,-11,0,99,18.84,48.74
3D6624,815E,-55,-66,179,-11,0,99,18.77,48.83
3D6624,815E,-55,-66,177,-11,0,99,18.82,48.93
3D6624,815E,-57,-67,142,-11,0,99,18.84,48.95
3D6624,815E,-57,-67,157,-11,0,99,18.88,48.88
3D6624,815E,-54,-67,159,-11,0,99,18.91,48.82
3D6624,815E,-55,-68,164,-12,0,99,18.88,48.75
3D6624,815E,-55,-69,152,-12,0,99,18.88,48.78
3D6624,815E,-58,-68,175,-12,0,99,18.91,48.85
3D6624,815E,-55,-69,182,-12,0,99,18.81,48.79
3D6624,815E,-55,-68,169,-12,0,99,18.74,48.89
3D6624,815E,-55,-68,169,-12,0,99,18.75,48.97
3D6624,815E,-53,-67,189,-12,0,99,18.72,49.02
3D6624,815E,-53,-66,177,-12,0,99,18.65,49.08
3D6624,815E,-53,-66,177,-12,0,99,18.72,49.23
3D6624,815E,-55,-65,150,-11,0,99,18.66,49.24
3D6624,815E,-55,-65,167,-11,0,99,18.61,49.26
3D6624,815E,-55,-65,162,-11,0,99,18.54,49.27
3D6624,815E,-55,-67,164,-11,0,99,18.62,49.36
3D6624,815E,-55,-66,154,-11,0,99,18.67,49.4
3D6624,815E,-55,-66,154,-11,0,99,18.69,49.38
3D6624,815E,-55,-67,157,-11,0,99,18.72,49.35
3D6624,815E,-55,-67,164,-11,0,99,18.72,49.28
3D6624,815E,-55,-67,154,-11,0,99,18.76,49.25
3D6624,815E,-57,-68,134,-12,0,99,18.71,49.19
3D6624,815E,-57,-68,177,-12,0,99,18.66,49.18
3D6624,815E,-57,-68,179,-12,0,99,18.63,49.23
3D6624,815E,-57,-68,182,-11,0,99,18.63,49.27
3D6624,815E,-55,-67,152,-11,0,99,18.63,49.32
