Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
3D6624,815E,-60,-69,139,-10,0,99,32.38,29.63
3D6624,815E,-60,-71,134,-11,0,99,32.34,29.67
3D6624,815E,-57,-69,182,-10,0,99,32.36,29.74
3D6624,815E,-57,-69,182,-10,0,99,32.32,29.83
3D6624,815E,-59,-69,147,-11,0,99,32.48,29.74
3D6624,815E,-59,-69,147,-11,0,99,32.38,29.59
3D6624,815E,-59,-69,147,-11,0,99,32.43,29.41
3D6624,815E,-64,-72,144,-9,0,99,32.58,29.33
3D6624,815E,-64,-72,139,-8,0,99,32.65,29.23
3D6624,815E,-61,-72,125,-8,0,99,32.84,29.15
3D6624,815E,-61,-70,119,-8,0,99,33.01,28.96
3D6624,815E,-61,-70,119,-8,0,99,32.95,29.0
3D6624,815E,-58,-73,119,-12,0,99,32.85,29.12
3D6624,815E,-58,-72,127,-11,0,99,32.66,29.12
3D6624,815E,-58,-71,157,-11,0,99,32.63,29.34
3D6624,815E,-61,-70,167,-11,0,99,32.5,29.33
3D6624,815E,-63,-72,154,-11,0,99,32.54,29.36
3D6624,815E,-63,-72,154,-11,0,99,32.61,29.26
3D6624,815E,-60,-74,119,-11,0,99,32.63,29.36
3D6624,815E,-60,-73,129,-11,0,99,32.73,29.34
3D6624,815E,-62,-72,137,-10,0,99,32.8,29.17
3D6624,815E,-62,-72,137,-10,0,99,32.81,29.22
3D6624,815E,-62,-70,134,-8,0,99,32.72,29.3
3D6624,815E,-62,-69,129,-7,0,99,32.65,29.36
3D6624,815E,-62,-69,125,-8,0,99,32.57,29.32
3D6624,815E,-60,-70,125,-8,0,99,32.45,29.49
3D6624,815E,-62,-71,127,-10,0,99,32.23,29.65
3D6624,815E,-62,-71,127,-10,0,99,32.18,29.67
3D6624,815E,-62,-71,137,-9,0,99,32.13,29.77
3D6624,815E,-58,-71,132,-11,0,99,32.08,29.93
3D6624,815E,-62,-71,125,-11,0,99,31.93,30.09
3D6624,815E,-59,-72,125,-12,0,99,31.89,30.2
3D6624,815E,-59,-71,122,-11,0,99,31.77,30.35
3D6624,815E,-64,-72,119,-12,0,99,31.75,30.47
3D6624,815E,-60,-72,119,-12,0,99,31.77,30.53
3D6624,815E,-60,-74,125,-12,0,99,31.74,30.6
3D6624,815E,-60,-72,129,-11,0,99,31.79,30.56
3D6624,815E,-64,-71,132,-9,0,99,31.8,30.53
3D6624,815E,-66,-72,127,-10,0,99,31.87,30.46
3D6624,815E,-60,-72,114,-10,0,99,31.89,30.41
3D6624,815E,-63,-73,112,-11,0,99,31.97,30.54
3D6624,815E,-63,-73,109,-10,0,99,31.99,30.51
3D6624,815E,-63,-75,117,-14,0,99,32.02,30.51
3D6624,815E,-63,-75,114,-14,0,99,31.87,30.37
3D6624,815E,-63,-74,117,-13,0,99,31.79,30.38
3D6624,815E,-63,-76,119,-13,0,99,31.71,30.41
3D6624,815E,-63,-75,117,-13,0,99,31.75,30.47
