Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
3D6624,815E,-37,-48,159,-11,0,99,41.39,22.2
3D6624,815E,-37,-47,202,-10,0,99,41.42,21.9
3D6624,815E,-37,-47,202,-10,0,99,41.48,21.21
3D6624,815E,-37,-47,197,-10,0,99,41.46,20.9
3D6624,815E,-37,-47,182,-10,0,99,41.1,21.35
3D6624,815E,-37,-47,172,-10,0,99,40.79,21.41
3D6624,815E,-37,-47,154,-11,0,99,40.04,22.14
3D6624,815E,-37,-47,159,-11,0,99,39.84,22.3
3D6624,815E,-37,-47,162,-11,0,99,39.76,22.35
3D6624,815E,-37,-47,167,-11,0,99,39.98,22.69
3D6624,815E,-37,-48,162,-11,0,99,40.07,22.6
3D6624,815E,-34,-48,154,-11,0,99,40.16,21.95
3D6624,815E,-34,-47,159,-11,0,99,40.5,21.58
3D6624,815E,-34,-47,157,-11,0,99,40.72,21.39
3D6624,815E,-37,-47,154,-11,0,99,40.78,21.26
3D6624,815E,-37,-47,152,-11,0,99,41.28,21.03
3D6624,815E,-35,-48,192,-11,0,99,41.56,20.84
3D6624,815E,-35,-48,179,-11,0,99,41.87,20.6
3D6624,815E,-35,-48,177,-11,0,99,42.12,20.49
3D6624,815E,-35,-48,125,-12,0,99,42.2,20.47
3D6624,815E,-35,-48,154,-11,0,99,41.99,20.28
3D6624,815E,-36,-47,169,-11,0,99,41.73,20.38
3D6624,815E,-36,-47,164,-11,0,99,41.84,20.43
3D6624,815E,-36,-46,162,-11,0,99,41.87,20.34
3D6624,815E,-36,-46,164,-11,0,99,42.12,20.27
3D6624,815E,-36,-46,164,-11,0,99,42.25,20.12
3D6624,815E,-36,-46,175,-11,0,99,42.55,20.02
3D6624,815E,-36,-46,164,-11,0,99,42.66,20.22
3D6624,815E,-36,-46,164,-11,0,99,43.05,20.23
3D6624,815E,-36,-47,132,-12,0,99,43.39,19.9
3D6624,815E,-36,-46,142,-11,0,99,43.49,19.91
3D6624,815E,-36,-46,172,-11,0,99,43.74,19.66
3D6624,815E,-36,-46,167,-11,0,99,43.83,19.24
3D6624,815E,-36,-47,147,-11,0,99,44.09,18.98
3D6624,815E,-36,-47,172,-11,0,99,44.12,18.88
3D6624,815E,-36,-47,175,-10,0,99,44.29,18.8
3D6624,815E,-36,-47,200,-10,0,99,44.37,18.72
3D6624,815E,-36,-47,175,-10,0,99,44.47,18.68
3D6624,815E,-36,-47,200,-10,0,99,44.58,19.01
3D6624,815E,-36,-46,204,-10,0,99,44.49,18.72
3D6624,815E,-36,-46,207,-10,0,99,44.37,18.71
3D6624,815E,-36,-47,194,-10,0,99,44.2,19.21
3D6624,815E,-34,-46,189,-10,0,99,44.29,19.33
3D6624,815E,-36,-47,175,-10,0,99,44.11,19.31
3D6624,815E,-36,-46,200,-10,0,99,44.19,19.2
3D6624,815E,-36,-46,202,-10,0,99,44.38,19.01
3D6624,815E,-36,-46,202,-10,0,99,44.39,19.06
3D6624,815E,-36,-46,200,-10,0,99,44.23,19.0
3D6624,815E,-34,-46,209,-10,0,99,44.41,18.94
3D6624,815E,-34,-46,209,-10,0,99,44.45,18.81
3D6624,815E,-34,-45,207,-10,0,99,44.37,18.79
3D6624,815E,-34,-46,184,-11,0,99,44.21,18.84
3D6624,815E,-34,-46,167,-11,0,99,44.24,19.16
3D6624,815E,-34,-48,139,-12,0,99,43.94,19.41
3D6624,815E,-34,-47,154,-11,0,99,43.85,19.64
3D6624,815E,-34,-47,159,-11,0,99,43.95,19.8
3D6624,815E,-36,-47,150,-11,0,99,43.93,20.08
3D6624,815E,-36,-47,162,-10,0,99,43.95,20.32
3D6624,815E,-36,-47,175,-10,0,99,43.62,20.63
3D6624,815E,-36,-47,162,-10,0,99,42.91,20.61
3D6624,815E,-36,-47,142,-11,0,99,42.49,21.0
3D6624,815E,-36,-47,164,-11,0,99,42.16,21.11
3D6624,815E,-36,-47,169,-11,0,99,41.81,20.88
3D6624,815E,-36,-46,162,-11,0,99,41.79,20.88
3D6624,815E,-36,-47,142,-11,0,99,41.88,20.74
3D6624,815E,-36,-47,175,-11,0,99,41.65,21.05
3D6624,815E,-36,-47,169,-11,0,99,41.6,21.19
3D6624,815E,-36,-47,167,-11,0,99,41.67,21.66
3D6624,815E,-36,-47,157,-11,0,99,41.63,21.86
3D6624,815E,-36,-47,144,-11,0,99,41.47,21.87
3D6624,815E,-36,-46,187,-11,0,99,41.56,21.97
3D6624,815E,-36,-46,194,-11,0,99,41.75,21.32
3D6624,815E,-36,-46,182,-11,0,99,41.92,20.75
3D6624,815E,-36,-47,177,-11,0,99,41.63,21.28
3D6624,815E,-36,-47,150,-11,0,99,41.71,21.09
3D6624,815E,-36,-46,179,-10,0,99,41.48,20.97
3D6624,815E,-36,-47,175,-11,0,99,41.34,21.63
3D6624,815E,-36,-47,147,-11,0,99,41.59,21.42
3D6624,815E,-36,-47,154,-11,0,99,41.63,20.98
3D6624,815E,-36,-47,162,-11,0,99,41.67,21.16
3D6624,815E,-36,-46,154,-11,0,99,41.73,21.26
3D6624,815E,-36,-47,157,-11,0,99,41.45,21.45
3D6624,815E,-36,-47,159,-11,0,99,41.08,21.7
3D6624,815E,-36,-47,157,-11,0,99,41.14,21.63
3D6624,815E,-36,-46,184,-11,0,99,41.1,21.23
3D6624,815E,-36,-46,184,-11,0,99,41.16,21.29
3D6624,815E,-36,-47,162,-11,0,99,41.16,21.47
3D6624,815E,-36,-46,164,-11,0,99,40.92,21.54
3D6624,815E,-36,-47,152,-11,0,99,40.16,23.83
3D6624,815E,-36,-47,154,-11,0,99,39.86,23.24
3D6624,815E,-36,-47,175,-11,0,99,39.93,22.41
3D6624,815E,-36,-46,167,-11,0,99,40.09,22.02
3D6624,815E,-36,-47,152,-11,0,99,40.15,21.86
3D6624,815E,-36,-46,162,-10,0,99,40.07,21.86
3D6624,815E,-36,-46,164,-10,0,99,40.07,22.12
3D6624,815E,-36,-47,152,-11,0,99,39.79,22.35
3D6624,815E,-36,-47,142,-11,0,99,39.8,22.38
3D6624,815E,-36,-47,169,-11,0,99,39.64,22.47
3D6624,815E,-36,-47,164,-11,0,99,39.57,22.75
3D6624,815E,-36,-47,157,-11,0,99,39.63,23.0
3D6624,815E,-36,-46,152,-11,0,99,39.47,24.42
