Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D6624","815E",-39,-52,154,-11,0,99,35.08,32.51
"3D6624","815E",-50,-58,167,-10,0,99,35.13,32.40
"3D6624","815E",-37,-52,184,-10,0,99,35.25,32.44
"3D6624","815E",-39,-50,179,-10,0,99,34.62,32.45
"3D6624","815E",-37,-50,175,-11,0,99,34.14,32.49
"3D6624","815E",-37,-49,159,-11,0,99,34.02,32.86
"3D6624","815E",-37,-49,177,-11,0,99,33.75,33.18
"3D6624","815E",-35,-49,192,-11,0,99,33.31,33.50
"3D6624","815E",-41,-47,184,-10,0,99,33.14,33.82
"3D6624","815E",-41,-48,164,-11,0,99,32.73,34.31
"3D6624","815E",-41,-50,154,-11,0,99,32.68,34.88
"3D6624","815E",-38,-52,172,-12,0,99,32.43,35.31
"3D6624","815E",-41,-52,184,-12,0,99,32.37,35.38
"3D6624","815E",-36,-49,182,-11,0,99,32.41,35.46
"3D6624","815E",-36,-49,162,-11,0,99,32.61,35.44
"3D6624","815E",-32,-45,164,-11,0,99,32.98,35.37
"3D6624","815E",-32,-44,152,-11,0,99,33.51,35.10
"3D6624","815E",-32,-44,182,-11,0,99,33.46,34.84
"3D6624","815E",-32,-44,192,-11,0,99,33.12,34.72
"3D6624","815E",-32,-44,177,-11,0,99,32.82,34.56
"3D6624","815E",-32,-44,127,-12,0,99,32.88,34.83
"3D6624","815E",-41,-45,169,-11,0,99,33.02,34.75
"3D6624","815E",-33,-45,179,-11,0,99,33.13,34.48
"3D6624","815E",-30,-44,169,-10,0,99,32.84,34.34
"3D6624","815E",-34,-45,127,-12,0,99,32.80,34.69
"3D6624","815E",-37,-46,154,-11,0,99,32.81,35.07
"3D6624","815E",-37,-48,152,-11,0,99,32.85,34.88
"3D6624","815E",-37,-48,182,-11,0,99,32.94,34.57
"3D6624","815E",-37,-48,189,-11,0,99,32.67,34.66
"3D6624","815E",-37,-47,179,-11,0,99,32.35,35.17
"3D6624","815E",-37,-46,157,-11,0,99,32.21,35.65
"3D6624","815E",-37,-46,162,-11,0,99,32.00,36.05
"3D6624","815E",-37,-46,159,-11,0,99,31.95,36.35
"3D6624","815E",-37,-48,162,-11,0,99,31.93,36.54
"3D6624","815E",-35,-48,164,-11,0,99,32.32,36.35
"3D6624","815E",-37,-48,152,-11,0,99,32.55,35.45
"3D6624","815E",-37,-48,179,-11,0,99,33.11,34.81
"3D6624","815E",-39,-48,192,-11,0,99,33.60,34.22
"3D6624","815E",-42,-50,177,-11,0,99,33.64,33.91
"3D6624","815E",-38,-50,177,-11,0,99,33.42,34.07
"3D6624","815E",-35,-50,129,-12,0,99,33.19,34.48
"3D6624","815E",-37,-48,177,-12,0,99,33.17,34.42
"3D6624","815E",-37,-49,179,-11,0,99,33.56,34.13
"3D6624","815E",-37,-49,154,-11,0,99,33.52,33.69
"3D6624","815E",-37,-49,157,-11,0,99,33.57,33.91
"3D6624","815E",-37,-49,150,-11,0,99,33.60,33.78
"3D6624","815E",-39,-49,179,-11,0,99,33.86,33.37
"3D6624","815E",-39,-49,179,-11,0,99,34.31,32.63
"3D6624","815E",-42,-50,134,-11,0,99,34.32,32.16
"3D6624","815E",-39,-50,159,-10,0,99,34.42,31.99
"3D6624","815E",-37,-50,169,-11,0,99,34.84,31.91
"3D6624","815E",-40,-49,159,-11,0,99,35.12,31.52
"3D6624","815E",-38,-50,177,-11,0,99,35.00,31.73
"3D6624","815E",-38,-49,192,-10,0,99,35.26,31.64
"3D6624","815E",-38,-49,177,-11,0,99,35.47,31.51
"3D6624","815E",-38,-49,177,-11,0,99,35.54,31.26
"3D6624","815E",-42,-50,177,-11,0,99,35.89,30.87
"3D6624","815E",-40,-51,177,-11,0,99,36.24,30.44
"3D6624","815E",-37,-50,179,-11,0,99,36.38,30.14
"3D6624","815E",-37,-50,157,-11,0,99,36.54,30.08
"3D6624","815E",-37,-48,167,-11,0,99,36.78,29.91
"3D6624","815E",-37,-48,152,-11,0,99,36.96,29.68
"3D6624","815E",-37,-48,182,-10,0,99,36.67,29.30
"3D6624","815E",-37,-48,187,-10,0,99,36.31,29.56
