Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D6624","815E",-57,-67,127,-10,0,99,22.53,49.64
"3D6624","815E",-54,-65,132,-11,0,99,22.52,49.69
"3D6624","815E",-54,-66,150,-11,0,99,22.51,49.72
"3D6624","815E",-56,-67,102,-9,0,99,22.52,49.72
"3D6624","815E",-53,-66,127,-9,0,99,22.51,49.73
"3D6624","815E",-53,-66,127,-9,0,99,22.53,49.84
"3D6624","815E",-56,-67,129,-12,0,99,22.52,49.83
"3D6624","815E",-53,-65,125,-11,0,99,22.53,49.74
"3D6624","815E",-55,-66,137,-11,0,99,22.54,49.54
"3D6624","815E",-55,-66,100,-10,0,99,22.54,49.37
"3D6624","815E",-55,-68,127,-12,0,99,22.56,49.30
"3D6624","815E",-53,-64,129,-8,0,99,22.54,49.23
"3D6624","815E",-53,-64,129,-8,0,99,22.56,49.26
"3D6624","815E",-55,-67,129,-11,0,99,22.58,49.44
"3D6624","815E",-55,-65,144,-10,0,99,22.59,49.39
"3D6624","815E",-55,-65,139,-9,0,99,22.61,49.34
"3D6624","815E",-55,-65,142,-9,0,99,22.60,49.23
"3D6624","815E",-55,-65,139,-9,0,99,22.59,49.15
"3D6624","815E",-55,-65,139,-9,0,99,22.57,49.24
"3D6624","815E",-55,-62,132,-7,0,99,22.60,49.24
"3D6624","815E",-55,-62,132,-7,0,99,22.59,49.12
"3D6624","815E",-55,-62,134,-7,0,99,22.56,49.15
"3D6624","815E",-55,-62,137,-7,0,99,22.58,49.25
"3D6624","815E",-53,-62,132,-8,0,99,22.56,49.40
"3D6624","815E",-53,-61,127,-7,0,99,22.57,49.35
"3D6624","815E",-53,-61,127,-7,0,99,22.57,49.29
"3D6624","815E",-49,-63,137,-10,0,99,22.58,49.38
"3D6624","815E",-53,-63,144,-10,0,99,22.58,49.65
"3D6624","815E",-53,-65,139,-11,0,99,22.60,49.47
"3D6624","815E",-55,-65,132,-10,0,99,22.61,49.36
"3D6624","815E",-55,-64,134,-9,0,99,22.61,49.42
"3D6624","815E",-55,-64,134,-9,0,99,22.59,49.35
"3D6624","815E",-55,-62,132,-8,0,99,22.62,49.23
"3D6624","815E",-55,-62,127,-7,0,99,22.61,49.15
"3D6624","815E",-57,-64,137,-7,0,99,22.61,49.20
"3D6624","815E",-57,-65,144,-8,0,99,22.57,49.24
"3D6624","815E",-57,-65,142,-8,0,99,22.58,49.41
"3D6624","815E",-55,-65,139,-8,0,99,22.56,49.58
"3D6624","815E",-55,-65,137,-8,0,99,22.56,49.71
"3D6624","815E",-55,-65,137,-8,0,99,22.52,49.85
"3D6624","815E",-55,-63,139,-8,0,99,22.55,49.78
"3D6624","815E",-55,-64,137,-9,0,99,22.54,50.21
"3D6624","815E",-55,-64,137,-9,0,99,22.48,50.07
"3D6624","815E",-55,-65,134,-8,0,99,22.49,49.76
"3D6624","815E",-52,-63,144,-10,0,99,22.50,49.61
"3D6624","815E",-52,-63,147,-10,0,99,22.41,49.52
"3D6624","815E",-48,-63,157,-12,0,99,22.43,49.51
"3D6624","815E",-54,-64,162,-12,0,99,22.39,49.54
"3D6624","815E",-56,-64,150,-12,0,99,22.32,49.56
"3D6624","815E",-51,-67,152,-12,0,99,22.35,49.63
"3D6624","815E",-55,-65,150,-12,0,99,22.33,49.64
"3D6624","815E",-55,-65,144,-10,0,99,22.28,49.71
"3D6624","815E",-55,-65,137,-10,0,99,22.28,49.82
"3D6624","815E",-53,-65,132,-10,0,99,22.25,49.99
"3D6624","815E",-53,-66,137,-12,0,99,22.24,50.20
"3D6624","815E",-56,-65,142,-10,0,99,22.20,50.60
"3D6624","815E",-56,-65,144,-9,0,99,22.15,50.94
"3D6624","815E",-56,-65,179,-9,0,99,22.17,51.24
"3D6624","815E",-54,-66,192,-10,0,99,22.11,51.50
"3D6624","815E",-54,-66,177,-11,0,99,22.15,51.66
"3D6624","815E",-54,-65,134,-11,0,99,22.14,51.69
"3D6624","815E",-54,-63,137,-9,0,99,22.13,51.58
"3D6624","815E",-54,-62,134,-8,0,99,22.12,51.22
"3D6624","815E",-54,-62,134,-8,0,99,22.13,51.09
"3D6624","815E",-54,-63,137,-9,0,99,22.13,51.09
"3D6624","815E",-52,-65,150,-10,0,99,22.13,50.88
"3D6624","815E",-50,-64,152,-11,0,99,22.19,50.72
"3D6624","815E",-50,-64,152,-11,0,99,22.19,50.73
"3D6624","815E",-53,-64,147,-12,0,99,22.16,50.72
"3D6624","815E",-55,-64,142,-12,0,99,22.22,50.64
"3D6624","815E",-55,-67,142,-13,0,99,22.22,50.61
"3D6624","815E",-55,-67,142,-13,0,99,22.26,50.65
"3D6624","815E",-55,-66,144,-10,0,99,22.27,50.61
"3D6624","815E",-55,-64,150,-9,0,99,22.27,50.53
"3D6624","815E",-55,-64,154,-9,0,99,22.24,50.43
"3D6624","815E",-55,-65,147,-10,0,99,22.31,50.46
"3D6624","815E",-55,-64,134,-9,0,99,22.27,50.44
"3D6624","815E",-55,-62,129,-7,0,99,22.30,50.39
"3D6624","815E",-55,-61,132,-7,0,99,22.29,50.38
"3D6624","815E",-55,-61,132,-7,0,99,22.31,50.30
"3D6624","815E",-55,-62,129,-7,0,99,22.27,50.26
"3D6624","815E",-55,-62,129,-7,0,99,22.25,50.32
"3D6624","815E",-55,-62,129,-7,0,99,22.28,50.40
"3D6624","815E",-55,-65,137,-9,0,99,22.24,50.44
"3D6624","815E",-53,-64,139,-9,0,99,22.27,50.41
"3D6624","815E",-50,-64,142,-10,0,99,22.24,50.51
"3D6624","815E",-52,-63,150,-10,0,99,22.25,50.79
"3D6624","815E",-54,-64,147,-11,0,99,22.23,50.66
"3D6624","815E",-54,-65,134,-10,0,99,22.26,50.58
"3D6624","815E",-54,-64,132,-9,0,99,22.25,50.46
"3D6624","815E",-54,-64,129,-9,0,99,22.25,50.45
"3D6624","815E",-56,-64,177,-9,0,99,22.26,50.40
"3D6624","815E",-56,-65,189,-9,0,99,22.28,50.35
"3D6624","815E",-56,-67,175,-11,0,99,22.26,50.46
"3D6624","815E",-53,-67,112,-12,0,99,22.26,50.56
"3D6624","815E",-56,-67,132,-11,0,99,22.25,50.80
"3D6624","815E",-56,-63,137,-8,0,99,22.24,51.16
"3D6624","815E",-54,-62,132,-7,0,99,22.17,51.28
"3D6624","815E",-56,-64,137,-8,0,99,22.12,51.44
"3D6624","815E",-56,-64,142,-9,0,99,22.10,51.65
"3D6624","815E",-51,-65,154,-11,0,99,22.11,51.64
