Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D6624","815E",-60,-71,164,-11,0,99,20.87,56.10
"3D6624","815E",-58,-69,182,-11,0,99,20.84,55.95
"3D6624","815E",-58,-69,189,-10,0,99,20.90,55.88
"3D6624","815E",-58,-69,184,-10,0,99,20.89,55.97
"3D6624","815E",-61,-70,179,-10,0,99,20.87,55.78
"3D6624","815E",-61,-71,159,-11,0,99,20.86,55.86
"3D6624","815E",-58,-70,159,-11,0,99,20.88,56.09
"3D6624","815E",-61,-70,169,-11,0,99,20.91,56.05
"3D6624","815E",-61,-69,154,-11,0,99,20.95,55.84
"3D6624","815E",-57,-69,127,-12,0,99,20.96,55.66
"3D6624","815E",-59,-68,139,-11,0,99,20.95,55.48
"3D6624","815E",-59,-70,162,-10,0,99,20.94,55.42
"3D6624","815E",-59,-70,154,-10,0,99,20.94,55.19
"3D6624","815E",-57,-70,159,-11,0,99,20.98,55.03
"3D6624","815E",-57,-70,172,-11,0,99,20.96,54.89
"3D6624","815E",-59,-70,167,-11,0,99,20.96,54.93
"3D6624","815E",-59,-70,162,-11,0,99,20.95,54.92
"3D6624","815E",-61,-71,142,-11,0,99,20.97,54.95
"3D6624","815E",-59,-71,159,-10,0,99,20.98,54.96
"3D6624","815E",-59,-70,152,-10,0,99,20.98,54.86
"3D6624","815E",-59,-70,179,-10,0,99,21.02,54.85
"3D6624","815E",-59,-71,192,-11,0,99,21.02,54.80
"3D6624","815E",-59,-71,177,-11,0,99,21.04,54.77
"3D6624","815E",-59,-71,137,-11,0,99,21.06,54.77
"3D6624","815E",-57,-70,150,-11,0,99,21.04,54.94
"3D6624","815E",-57,-69,162,-11,0,99,21.03,55.01
"3D6624","815E",-57,-69,167,-11,0,99,21.06,54.99
"3D6624","815E",-57,-70,150,-12,0,99,21.10,54.88
"3D6624","815E",-57,-69,175,-12,0,99,21.08,54.83
"3D6624","815E",-61,-70,162,-12,0,99,21.02,54.98
"3D6624","815E",-59,-70,162,-11,0,99,21.09,55.14
"3D6624","815E",-59,-71,122,-12,0,99,21.10,55.21
"3D6624","815E",-59,-70,187,-11,0,99,21.11,55.31
"3D6624","815E",-61,-70,175,-11,0,99,21.10,55.33
"3D6624","815E",-61,-72,169,-12,0,99,21.13,55.39
"3D6624","815E",-63,-73,112,-12,0,99,21.16,55.45
"3D6624","815E",-61,-73,127,-12,0,99,21.11,55.44
"3D6624","815E",-61,-73,144,-12,0,99,21.15,55.28
"3D6624","815E",-58,-71,144,-10,0,99,21.16,55.14
"3D6624","815E",-58,-69,177,-10,0,99,21.12,55.25
"3D6624","815E",-58,-70,189,-11,0,99,21.07,55.38
"3D6624","815E",-58,-69,177,-11,0,99,21.06,55.52
"3D6624","815E",-58,-69,177,-11,0,99,21.09,55.82
"3D6624","815E",-61,-71,144,-11,0,99,21.13,55.79
"3D6624","815E",-61,-70,147,-10,0,99,21.10,55.64
"3D6624","815E",-61,-70,150,-9,0,99,21.11,55.42
"3D6624","815E",-63,-71,150,-10,0,99,21.17,55.46
"3D6624","815E",-58,-70,157,-9,0,99,21.13,55.45
"3D6624","815E",-61,-70,154,-10,0,99,21.13,55.34
"3D6624","815E",-61,-71,139,-11,0,99,21.18,55.29
"3D6624","815E",-61,-71,129,-11,0,99,21.23,55.12
"3D6624","815E",-58,-70,142,-11,0,99,21.22,55.19
"3D6624","815E",-58,-70,157,-11,0,99,21.22,55.26
"3D6624","815E",-58,-70,154,-10,0,99,21.24,55.20
"3D6624","815E",-58,-70,152,-11,0,99,21.25,55.27
"3D6624","815E",-62,-70,157,-10,0,99,21.20,55.32
"3D6624","815E",-64,-71,159,-10,0,99,21.22,55.26
"3D6624","815E",-60,-72,150,-10,0,99,21.21,55.07
"3D6624","815E",-60,-71,167,-10,0,99,21.23,55.00
"3D6624","815E",-63,-72,157,-10,0,99,21.26,54.92
"3D6624","815E",-63,-73,159,-11,0,99,21.29,54.90
"3D6624","815E",-63,-74,134,-11,0,99,21.31,54.91
"3D6624","815E",-63,-73,154,-9,0,99,21.28,54.86
"3D6624","815E",-65,-74,154,-9,0,99,21.29,54.80
"3D6624","815E",-65,-75,139,-10,0,99,21.32,54.87
"3D6624","815E",-65,-74,137,-10,0,99,21.32,55.05
"3D6624","815E",-58,-72,144,-9,0,99,21.29,55.13
"3D6624","815E",-56,-68,167,-10,0,99,21.23,54.99
"3D6624","815E",-56,-67,169,-10,0,99,21.26,55.01
"3D6624","815E",-54,-67,157,-11,0,99,21.23,55.51
"3D6624","815E",-54,-67,152,-11,0,99,21.18,55.76
"3D6624","815E",-58,-67,177,-11,0,99,21.15,55.63
"3D6624","815E",-60,-68,179,-11,0,99,21.11,55.57
"3D6624","815E",-56,-68,179,-11,0,99,21.11,55.78
"3D6624","815E",-56,-67,150,-11,0,99,21.06,55.69
"3D6624","815E",-56,-66,179,-10,0,99,21.04,55.76
"3D6624","815E",-56,-66,192,-10,0,99,21.02,55.76
"3D6624","815E",-56,-67,177,-11,0,99,20.99,55.94
"3D6624","815E",-56,-69,122,-12,0,99,20.97,55.79
"3D6624","815E",-56,-68,142,-11,0,99,20.98,55.66
"3D6624","815E",-56,-68,192,-11,0,99,20.98,55.62
"3D6624","815E",-56,-68,179,-11,0,99,20.99,55.77
"3D6624","815E",-56,-68,137,-12,0,99,20.97,56.00
"3D6624","815E",-56,-67,157,-11,0,99,20.96,55.94
"3D6624","815E",-59,-67,164,-11,0,99,20.92,56.06
"3D6624","815E",-51,-68,159,-11,0,99,20.92,56.13
"3D6624","815E",-57,-67,179,-11,0,99,20.90,55.81
"3D6624","815E",-55,-67,192,-12,0,99,20.91,55.68
"3D6624","815E",-58,-68,177,-11,0,99,20.85,55.65
"3D6624","815E",-54,-67,179,-10,0,99,20.83,55.70
