Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D6624","815E",0,-47,194,-11,0,99,30.98,37.23
"3D6624","815E",-36,-47,159,-10,0,99,30.85,37.49
"3D6624","815E",-36,-47,179,-11,0,99,30.64,37.52
"3D6624","815E",-32,-44,175,-10,0,99,30.56,37.78
"3D6624","815E",-32,-44,192,-10,0,99,30.42,37.89
"3D6624","815E",-32,-44,204,-10,0,99,30.33,37.92
"3D6624","815E",-32,-44,194,-11,0,99,30.28,38.16
"3D6624","815E",-32,-44,202,-10,0,99,30.18,38.34
"3D6624","815E",-32,-44,204,-10,0,99,30.07,38.32
"3D6624","815E",-34,-44,164,-8,0,99,30.00,38.48
"3D6624","815E",-34,-44,197,-10,0,99,29.76,38.68
"3D6624","815E",-32,-44,202,-10,0,99,29.73,38.82
"3D6624","815E",-32,-44,202,-10,0,99,29.92,38.77
"3D6624","815E",-32,-44,197,-10,0,99,30.17,38.78
"3D6624","815E",-32,-44,187,-10,0,99,30.23,38.56
"3D6624","815E",-32,-44,164,-10,0,99,30.58,38.55
"3D6624","815E",-34,-44,167,-10,0,99,30.89,38.16
"3D6624","815E",-34,-44,167,-10,0,99,31.36,37.98
"3D6624","815E",-34,-44,177,-10,0,99,31.64,37.80
"3D6624","815E",-34,-44,184,-10,0,99,32.06,37.23
"3D6624","815E",-34,-44,182,-10,0,99,32.36,36.67
"3D6624","815E",-32,-44,175,-11,0,99,32.66,36.25
"3D6624","815E",-32,-44,164,-11,0,99,32.81,36.25
"3D6624","815E",-32,-44,159,-11,0,99,32.93,35.53
"3D6624","815E",-32,-44,157,-11,0,99,32.98,35.43
"3D6624","815E",-32,-44,159,-11,0,99,33.14,35.43
"3D6624","815E",-32,-44,169,-10,0,99,33.27,35.34
"3D6624","815E",-32,-44,189,-10,0,99,33.30,35.28
"3D6624","815E",-32,-44,187,-10,0,99,33.14,35.32
"3D6624","815E",-32,-44,187,-10,0,99,33.12,35.28
"3D6624","815E",-32,-44,184,-10,0,99,33.04,35.07
"3D6624","815E",-32,-44,184,-10,0,99,32.89,35.13
"3D6624","815E",-32,-44,189,-10,0,99,32.77,35.88
"3D6624","815E",-32,-44,184,-10,0,99,32.77,36.13
"3D6624","815E",-34,-44,177,-10,0,99,32.68,36.00
"3D6624","815E",-34,-44,175,-10,0,99,32.74,35.59
"3D6624","815E",-34,-44,172,-10,0,99,32.64,35.56
"3D6624","815E",-34,-44,167,-11,0,99,32.67,36.09
"3D6624","815E",-34,-44,159,-11,0,99,32.52,35.84
"3D6624","815E",-34,-44,159,-11,0,99,32.51,35.42
"3D6624","815E",-34,-44,164,-11,0,99,32.43,35.50
